beer_name_key,avg_score,phone,brewery_key,phone_key,bros_score,city,brewery_name,state,style_name,abv,ratings_count,style_key,beer_name
6836,3.34,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Hefeweizen,6.90,40,89,Hefe Doppelweizen
153450,3.73,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,German Pilsener,5.60,2,41,Hella Art Wah
7389,3.56,(415) 461-4677,812,4154614677,76,Larkspur,Marin Brewing Company,CA,Winter Warmer,7.00,105,47,Hoppy Holidaze
96195,3.74,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Belgian Pale Ale,5.50,6,54,Late For Work
34477,4.22,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Pale Ale (APA),,8,97,Left End Pale Ale
185508,3.59,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American IPA,6.00,4,116,Madrone Trail Ale
145068,3.8,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Maibock / Helles Bock,9.50,2,33,Marin / Half Moon Bay Shop Talk
156298,,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Pale Lager,6.00,0,155,Marin / Russian River - Al's Not Here
73951,4.33,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Porter,9.50,13,159,Marin Chocolate Airporter Porter
7965,3.16,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Hefeweizen,5.00,26,89,Marin Hefe Weiss
2519,3.92,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American IPA,7.00,148,116,Marin India Pale Ale
63072,4.26,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American IPA,,3,116,Marin Indian Summer IPA
2838,4.01,(415) 461-4677,812,4154614677,88,Larkspur,Marin Brewing Company,CA,Wheatwine,9.20,145,60,Marin Star Brew-Triple Wheat Ale
7495,3.57,(415) 461-4677,812,4154614677,85,Larkspur,Marin Brewing Company,CA,Tripel,9.10,68,58,Marin Tripel Dipsea Belgian Style Ale
99309,3.53,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Berliner Weissbier,5.00,6,87,Marin-er Weiss
2913,3.72,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Pale Ale (APA),5.40,134,97,Mt. Tam Pale Ale
158564,4.35,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Barleywine,9.00,2,19,Old Dipsea Barleywine - Whisky Barrel (2013)
2912,3.82,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Barleywine,9.60,88,19,Old Dipsea Barleywine Style Ale
4452,3.92,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Porter,6.00,91,159,Point Reyes Porter
6113,3.06,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Fruit / Vegetable Beer,5.00,35,9,Raspberry Trail Ale
156312,3.66,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Saison / Farmhouse Ale,5.40,1,129,Revolution #5
2520,3.87,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Foreign / Export Stout,7.00,184,95,San Quentin Breakout Stout
16699,3.44,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Irish Red Ale,6.20,25,161,St. Brendan's Irish Red Ale
3966,3.5,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Fruit / Vegetable Beer,5.00,45,9,Stinson Beach Peach
174552,4.1,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Double / Imperial Stout,9.90,2,157,Tatiania
71854,3.75,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Rye Beer,6.50,78,12,Three Flowers
12576,3.46,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Blonde Ale,5.10,17,99,Tiburon Blonde
149109,,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Flanders Red Ale,6.00,0,53,Van Who?
2749,4.16,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,American Double / Imperial IPA,8.00,348,140,White Knuckle Double IPA
48704,3.54,(415) 461-4677,812,4154614677,,Larkspur,Marin Brewing Company,CA,Witbier,5.70,7,48,Witty Monk
201316,,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,American Barleywine,11.00,0,19,Barrel Aged Barley Wine
201315,,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Fruit / Vegetable Beer,6.60,0,9,Blackberry Pale Ale
122115,3.67,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Hefeweizen,,2,89,Calistoga Hefeweizen
5568,3.56,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Czech Pilsener,4.80,8,40,Calistoga Pilsner
5570,3.93,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,American Porter,6.30,7,159,Calistoga Porter
57468,3.53,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Saison / Farmhouse Ale,,1,129,Calistoga Saison
2664,3.27,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,American Pale Wheat Ale,5.00,5,93,Calistoga Wheat
201313,,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,American IPA,6.40,0,116,Fresh Hop Gargoyle
98864,3.61,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Kölsch,4.60,2,85,German Kölsch
201314,,(707) 942-4101,845,7079424101,,Calistoga,Calistoga Inn Restaurant & Brewery,CA,Märzen / Oktoberfest,6.30,0,29,Oktoberfest
18937,3.55,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Pale Wheat Ale,,9,93,Blackberry Blonde Wheat Ale
32267,4.07,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Strong Ale,12.00,2,78,Clubfoot Ale
202024,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Dunkelweizen,,0,91,Deadwood Dunkel
202025,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Bock,,0,32,Double-Barrel Bock
169673,4.03,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Double / Imperial IPA,,1,140,Double-Crossed Imperial IPA
51021,3.96,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Pale Ale (APA),5.00,3,97,Etna Classic Gold Pale Ale
202023,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Oatmeal Stout,6.00,0,69,Grub Stake
202027,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Hefeweizen,,0,89,Holy Hefeweizen
202021,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Russian Imperial Stout,8.50,0,84,Kappler Stout
50623,4,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,Märzen / Oktoberfest,,1,29,Marble Mountain Marzen
207853,3,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American IPA,6.50,1,116,Mossback I.P.A.
15061,3.68,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Porter,5.00,20,159,Old Grind Porter
202022,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Pale Ale (APA),5.00,0,97,Rustler's Reserve
202028,,(530) 467-5277,8540,5304675277,,Etna,Etna Brewery,CA,American Stout,,0,158,Sno-Wooski Stout
186479,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American IPA,6.80,3,116,Bat Exodus
168686,3.88,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Brown Ale,7.00,2,73,Belly Itch'N Brown (Bourbon Barrel Aged)
80492,4,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,Bock,8.00,1,32,Bocktagon
163457,3.33,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,English Porter,5.70,1,101,Canary In A Coal Mine
201887,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,English Pale Ale,5.30,0,154,Dandy And The Fuggles
201886,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Blonde Ale,4.90,1,99,Ditzy
128190,3.75,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Double / Imperial IPA,9.40,1,140,Double Crossed IPA
80493,4,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,Czech Pilsener,5.50,1,40,Duck Face Pilsner
36477,3.57,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,English India Pale Ale (IPA),6.80,6,150,English IPA
89177,4.11,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American IPA,6.60,18,116,Face Puncher IPA
3926,3.36,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American IPA,7.00,13,116,I.P.A.
201888,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,Belgian Pale Ale,4.00,0,54,I’m Too Seshy
47634,3.67,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Amber / Red Ale,,1,128,Johnny Bravo
131303,4,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American IPA,4.60,1,116,Lazy Phair
201890,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American IPA,7.00,0,116,Look Ma No Hands!
201891,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Double / Imperial IPA,8.20,0,140,Mortal Blow
185512,4.1,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Pale Ale (APA),5.60,1,97,Plankwalker Pale Ale
17553,3.87,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Strong Ale,8.00,23,78,Shorty's Revenge
201889,,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Black Ale,3.90,0,175,Silly Horse
185514,3.51,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Dark Wheat Ale,4.80,1,94,United Wheat Stand
135721,4.16,(925) 680-4253,862,9256804253,,Pittsburg,E.J. Phair Brewing Company,CA,American Stout,6.20,1,158,Zinful Stout
27057,3.76,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Blonde Ale,4.50,355,99,Aud Blonde
27992,4.47,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,5.50,2444,171,Beatification
34011,3.68,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,California Common / Steam Beer,5.65,18,132,Beer Esteam
27662,3.93,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Dubbel,6.75,200,57,Benediction
22790,4.32,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,6.10,5462,116,Blind Pig IPA
200539,4.26,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Dark Wheat Ale,7.70,16,94,Confirm Nor Deny
45653,4.41,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,10.00,4903,171,Consecration
12770,4.12,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Strong Pale Ale,7.75,3633,55,Damnation
37578,4.22,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Tripel,11.00,560,58,Damnation Batch 23 (Oak Aged)
30908,3.79,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,English Pale Ale,5.50,70,154,Dead Leaf Green
45022,3.91,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Pale Ale,6.80,285,54,Defenestration
111856,4.05,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),4.20,147,97,Dribble Belt
22916,4.02,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Saison / Farmhouse Ale,7.15,236,129,Erudition
62403,4.32,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,6.50,956,171,Framboise For A Cure
57987,3.78,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,English Pale Ale,4.50,93,154,Gaffers
182164,3.85,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,4.75,14,116,Great Beer Great Wine
44455,4.13,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),5.50,276,97,Happy Hops
13740,4.11,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),6.00,60,97,Hop 2 It (Cascade)
175429,,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),5.80,23,97,Hop 2 It (Comet)
168275,3.89,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),5.80,11,97,Hop 2 It (Idaho #7)
171072,3.76,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,5.79,29,116,Hop 2 It (Tardif)
51726,4.38,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,7.00,149,116,Hopfather
6509,4.21,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,6.00,61,116,HopTime Harvest Ale
34012,3.73,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Czech Pilsener,5.00,50,40,"HUGE Large ""Sound Czech"" Pilsner"
72512,3.9,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),4.75,219,97,It Takes A Lot Of Great Beer To Make Great Wine
51965,3.97,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Brown Ale,7.92,112,73,Janet's Brown Ale
18762,3.92,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Witbier,4.80,217,48,Little White Lie
47900,4.02,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Quadrupel (Quad),10.50,122,142,Mortification
17435,3.78,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Irish Dry Stout,4.80,408,162,O.V.L. Stout
17442,4,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Bière de Garde,6.10,583,127,Perdition
7971,4.6,(707) 545-2337,863,7075452337,100,Santa Rosa,Russian River Brewing Company,CA,American Double / Imperial IPA,8.00,13287,140,Pliny The Elder
21690,4.67,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Double / Imperial IPA,11.00,2780,140,Pliny The Younger
13739,4.26,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Porter,6.10,285,159,Porter
104159,2.98,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Strong Pale Ale,9.30,3,55,Procrastination
95820,4.27,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,7.00,92,171,Propitiation
51102,4.09,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Saison / Farmhouse Ale,8.00,80,129,Publication
13741,4.05,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Pale Ale,5.15,1597,54,Redemption
22032,3.88,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Dark Ale,6.10,201,119,Rejection
177486,4.23,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),4.50,5,97,Ron Mexico (2015 National Homebrewers Conference Bottle)
77648,4.33,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),5.80,1178,97,Row 2/Hill 56
39705,4.14,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American IPA,6.75,330,116,Russian River IPA
13742,4.09,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,Belgian Strong Dark Ale,9.00,1155,56,Salvation
20518,4.29,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,6.75,2589,171,Sanctification
67345,3.96,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),6.20,81,97,Segal Select
91174,4.12,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Porter,9.86,276,159,Shadow Of A Doubt
126067,3.99,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,4.80,120,171,Sonoma Pride Amasa
126068,3.96,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,6.00,109,171,Sonoma Pride Dauenhauer
130770,4.06,(707) 545-2337,863,7075452337,99,Santa Rosa,Russian River Brewing Company,CA,Czech Pilsener,5.30,164,40,STS Pils
22227,4.5,(707) 545-2337,863,7075452337,100,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,7.00,5841,171,Supplication
9474,4.41,(707) 545-2337,863,7075452337,99,Santa Rosa,Russian River Brewing Company,CA,American Wild Ale,7.50,3423,171,Temptation
203235,4.17,(707) 545-2337,863,7075452337,,Santa Rosa,Russian River Brewing Company,CA,American Pale Ale (APA),5.65,6,97,Whole Cone Madness
81121,3.34,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Pale Ale (APA),4.90,3,97,40 Acre Pale Ale
161702,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,Cream Ale,5.99,0,6,Aisle 5
202735,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Blonde Ale,4.90,0,99,Belly Up
81137,3.28,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Black Ale,6.20,2,175,Black IPA
73922,3.88,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Stout,5.50,1,158,Dark Side Ale
161700,3.25,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,Belgian Strong Dark Ale,8.00,1,56,Dear Abby
161698,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American IPA,6.10,0,116,Dr. Strangelove
81135,3.33,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Pale Wheat Ale,5.80,3,93,Fort Ord Wheat
161701,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,Dunkelweizen,5.83,0,91,Freddio Mercury
202736,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Amber / Red Ale,5.13,0,128,Inclusion
59512,3.47,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American IPA,6.50,17,116,IPA
202738,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American IPA,6.50,0,116,Legend Of Laguna
161703,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,Berliner Weissbier,3.80,0,87,Santa Clara Valley Berliner Weisse
18530,3.78,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Stout,,7,158,Seven Malt Stout
202737,,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Stout,5.70,0,158,Stout Resistance
183915,3.25,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Amber / Red Ale,9.50,2,128,Sum Of Hours
161699,4,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Double / Imperial IPA,8.60,1,140,The Broken Hand
96071,3.76,(831) 649-2699,8681,8316492699,,Monterey,Peter B’s Brewpub,CA,American Pale Lager,,1,155,Valley Floor Lager
99431,3.26,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American Blonde Ale,4.00,1,99,Acapulco Rock Pale Ale
82942,3.41,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American Blonde Ale,5.50,3,99,Caroline's Blonde
15291,3.48,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American Pale Ale (APA),5.47,9,97,Cloverdale Ale
82943,3.21,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,Rye Beer,4.50,2,12,Drinko De Ryeo
80498,3.61,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American IPA,6.70,20,116,Floyd India Pale Ale
62531,4.33,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,Irish Dry Stout,4.20,5,162,Irish Dry Stout
203014,,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,Tripel,8.75,0,58,Mighty Shillelagh
15293,3.72,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,English Brown Ale,7.60,9,74,Monster Brown Ale
88119,3.99,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,Oatmeal Stout,8.00,7,69,Oatmeal Raisin Cookie Stout
203015,,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American Pale Ale (APA),5.25,0,97,Pine Mountain Pale Ale
85170,3.49,(707) 894-9610,8685,7078949610,,Cloverdale,Ruth McGowan's Brewpub,CA,American Pale Wheat Ale,5.50,4,93,Ruth's Citrus Wheat Ale
176524,,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Extra Special / Strong Bitter (ESB),5.80,2,66,Afternoon Tealight
59528,3.51,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Double / Imperial Stout,10.00,49,157,Barrel Aged Ryan Sullivan's Imperial Stout
54491,4.22,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Double / Imperial IPA,9.20,17,140,Barrel Aged Wet Hopsickle
25474,3.85,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Fruit / Vegetable Beer,5.00,1,9,Blueberry Ale
3438,3.06,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Blonde Ale,5.00,70,99,Celts Golden Ale
55357,3.64,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Porter,5.00,95,159,Chelsea Porter
88090,3.78,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Porter,,5,159,Chelsea's Porter With Chocolate
40898,3.6,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Irish Red Ale,6.50,180,161,Danny's Irish Style Red Ale
183332,3.78,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Scotch Ale / Wee Heavy,10.20,2,77,Double Kilt Lifter - Bourbon Barrel Aged
138460,3.83,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Irish Dry Stout,4.30,4,162,Dragoon's Irish Dry Stout
154985,,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Extra Special / Strong Bitter (ESB),5.40,0,66,ES Tea
26311,3.43,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Extra Special / Strong Bitter (ESB),5.00,37,66,Extra Special Bitter
97606,3.82,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Saison / Farmhouse Ale,5.60,4,129,"Going, Going, Gone Saison"
48227,3.99,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,6.80,35,116,Harvest India Pale Ale
51490,3.45,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Dortmunder / Export Lager,5.30,5,20,Hell Export Lager
78414,4.09,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Double / Imperial IPA,10.40,208,140,Hop Craic XXXXIPA
50655,3.48,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,German Pilsener,4.50,15,41,Hopgarten Pilsner
25259,4.1,(415) 898-4677,870,4158984677,100,Novato,Moylan's Brewery,CA,American Double / Imperial IPA,9.20,1637,140,Hopsickle Imperial India Pale Ale
3064,3.82,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,6.50,313,116,India Pale Ale
113697,3.38,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Pale Ale (APA),5.00,2,97,John Moylan's Ale
59022,3.81,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Scotch Ale / Wee Heavy,,10,77,Kilt Lifter - Apple Brandy/Port Barrel Blend
56395,4.14,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Scotch Ale / Wee Heavy,,3,77,Kilt Lifter In Port Barrels
4041,3.72,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Scotch Ale / Wee Heavy,8.00,713,77,Kilt Lifter Scotch Ale
52740,3.84,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Kölsch,,2,85,Kolsch
116300,3.88,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Flanders Red Ale,5.30,30,53,Lonely Tarts Club Sour Red Ale
190235,4.36,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,5.00,3,116,Man Go Crazy
191178,4.12,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Double / Imperial Stout,10.00,1,157,Midnight Ritual
202978,,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,6.50,2,116,More Cowbell
209051,,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Irish Dry Stout,4.80,1,162,Morning Ritual Coffee Stout
2750,3.56,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,English Bitter,,24,98,Moylan's Special Bitter (MSB)
3439,4.03,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Double / Imperial IPA,8.50,709,140,Moylander Double IPA
21789,3.82,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Irish Dry Stout,5.00,303,162,Moylans Dragoons Dry Irish Stout
60023,3.63,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,6.90,188,116,NorCal IPA
129691,3.75,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American IPA,6.50,14,116,Northern California IPA
40102,3.41,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,Märzen / Oktoberfest,5.80,5,29,Octoberfest
57787,3.94,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Barleywine,,3,19,Old Blarney American Oak Barleywine
2874,3.84,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Barleywine,10.00,339,19,Old Blarney Barleywine
67517,3.9,(415) 898-4677,870,4158984677,,Novato,Moylan's Brewery,CA,American Barleywine,10.00,9,19,Old Blarney Barleywine - Bourbon Barrel Aged
